id_produto,nome_produto,id_categoria,nome_categoria,estoque_atual,media_12m_qtd,media_3m,cobertura_meses,cobertura_dias,cobertura_percentual_30d,criticidade,sugestao_1m,valor_estimado_compra_1m,sugestao_3m,valor_estimado_compra_3m,ultimo_preco_compra,ultima_qtd_comprada,ultimo_fornecedor,data_ultima_compra,penultimo_preco_compra,penultima_qtd_comprada,penultimo_fornecedor,data_penultima_compra,antepenultimo_preco_compra,antepenultima_qtd_comprada,antepenultimo_fornecedor,data_antepenultima_compra,data_ultima_movimentacao,transacoes_12m,quantidade_total_12m,valor_total_12m,prazo_reposicao_dias,critico,qtd_vendas_2024-07,qtd_vendas_2024-08,qtd_vendas_2024-09,qtd_vendas_2024-10,qtd_vendas_2024-11,qtd_vendas_2024-12,qtd_vendas_2025-01,qtd_vendas_2025-02,qtd_vendas_2025-03,qtd_vendas_2025-04,qtd_vendas_2025-05,qtd_vendas_2025-06,qtd_vendas_2025-07
33699410,LIXEIRA INOX 50LTS C/PEDAL REF 3041/201 BRINOX,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,0.0,0.08,0.0,0.0,0.0,0.0,CRÍTICO,1.0,570.0,1.0,570.0,570.0,1.0,MAXPEL,2024-12-12 14:41:32,561.0,9.0,MAXPEL,2024-02-05 19:05:43,,,,,2024-12-12 14:41:32,1,1,798.0,,False,0,0,0,0,0,1,0,0,0,0,0,0,0
33723104,PASTA PLAST C/FERRAGEM DELLO CRISTAL,74.0,MATERIAL DE ESCRITÓRIO,0.0,0.42,1.67,0.0,0.0,0.0,CRÍTICO,1.0,2.3,2.0,4.6,2.3,5.0,,2025-05-14 15:43:07,2.3,5.0,MAXPEL,2024-01-18 14:55:22,,,,,2025-07-01 18:05:45,1,5,16.25,,False,0,0,0,0,0,0,0,0,0,0,5,0,0
33730187,ENVELOPE 24X34 BRANCO FORONI BLISTER,74.0,MATERIAL DE ESCRITÓRIO,0.0,10.83,0.0,0.0,0.0,0.0,CRÍTICO,11.0,5.5,33.0,16.5,0.5,100.0,,2025-04-02 18:29:34,0.5,30.0,MAXPEL,2024-07-19 14:18:24,0.5,100.0,MAXPEL,2024-01-19 15:40:52,2025-04-02 18:29:34,2,130,91.0,,False,30,0,0,0,0,0,0,0,0,100,0,0,0
33301256,BALDE PRETO 100L C/TAMPA & ALÇA,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,0.0,0.08,0.0,0.0,0.0,0.0,CRÍTICO,1.0,79.0,1.0,79.0,79.0,1.0,,2024-09-26 14:43:26,79.0,6.0,,2024-03-19 10:23:28,,,,,2024-09-26 14:43:26,1,1,110.6,,False,0,0,1,0,0,0,0,0,0,0,0,0,0
34932761,PAPEL VERGE 50FLS 180GRS BRANCO BAHIA,74.0,MATERIAL DE ESCRITÓRIO,0.0,0.17,0.0,0.0,0.0,0.0,CRÍTICO,1.0,12.0,1.0,12.0,12.0,2.0,MAXPEL,2024-07-17 17:44:26,12.0,2.0,MAXPEL,2024-06-27 18:51:43,12.0,1.0,MAXPEL,2024-04-29 18:04:18,2024-07-17 17:44:26,1,2,33.6,,False,2,0,0,0,0,0,0,0,0,0,0,0,0
34932838,ENVELOPE 26X36 KRAFT NATURAL,74.0,MATERIAL DE ESCRITÓRIO,0.0,41.67,0.0,0.0,0.0,0.0,CRÍTICO,42.0,25.2,125.0,75.0,0.6,500.0,MAXPEL,2024-11-27 15:42:52,,,,,,,,,2024-11-27 15:42:52,1,500,475.0,,False,0,0,0,0,500,0,0,0,0,0,0,0,0
34933606,BORRACHA NATURAL VM PACK PRIMA C/3 MERCUR,72.0,EPI - REUTILIZÁVEIS,0.0,0.08,0.0,0.0,0.0,0.0,CRÍTICO,1.0,3.39,1.0,3.39,2.39,1.0,QUEIROZ,2024-07-11 15:36:13,,,,,,,,,2024-07-11 15:36:13,1,1,3.5,,False,1,0,0,0,0,0,0,0,0,0,0,0,0
36100684,BOTA USAFE BICO PVC N42 CA 42108/48413,72.0,EPI - REUTILIZÁVEIS,0.0,0.17,0.0,0.0,0.0,0.0,CRÍTICO,1.0,67.0,1.0,67.0,67.0,1.0,PROTEM,2024-12-19 09:57:27,67.0,1.0,PROTEM,2024-09-26 14:36:12,58.42,1.0,,2024-05-10 17:04:12,2024-12-19 09:57:27,2,2,187.6,,False,0,0,1,0,0,1,0,0,0,0,0,0,0
36172571,SACOLA SORRISO AZUL 30X40 FORT FLEX COM 50UND,70.0,DESCARTÁVEIS E EMBALAGENS,0.0,0.17,0.0,0.0,0.0,0.0,CRÍTICO,1.0,25.59,1.0,25.59,25.59,2.0,QUEIROZ,2025-03-11 09:52:51,19.9,1.0,QUEIROZ,2024-05-16 12:06:19,,,,,2025-03-11 09:52:51,1,2,71.7,,False,0,0,0,0,0,0,0,0,2,0,0,0,0
36212977,TELA PERFUMADA PARA MICTORIO AZUL (MARINE) NOBRE,69.0,AROMATIZANTES E ODORIZADORES,0.0,41.58,0.0,0.0,0.0,0.0,CRÍTICO,42.0,96.6,125.0,287.5,2.3,25.0,,2025-03-31 15:52:02,2.3,1.0,,2025-03-27 17:16:03,2.3,240.0,GOEDERT LTDA,2024-12-10 08:38:06,2025-03-31 15:52:02,10,499,1966.99,40.0,True,0,10,160,50,8,6,13,0,252,0,0,0,0
36278080,RECIBO C/CANHOTO C/ 50 FOLHAS,74.0,MATERIAL DE ESCRITÓRIO,0.0,2.75,2.67,0.0,0.0,0.0,CRÍTICO,3.0,4.5,9.0,13.5,1.5,20.0,,2024-12-02 16:24:13,2.5,20.0,,2024-05-21 18:23:39,,,,,2025-06-27 16:06:25,17,33,115.5,,False,5,3,0,0,6,4,5,2,0,0,6,2,0
36326393,ORGANIZADOR DE MESA METAL TELADO ARAMADO TRIPLO PRATA VMP,74.0,MATERIAL DE ESCRITÓRIO,0.0,0.08,0.0,0.0,0.0,0.0,CRÍTICO,1.0,25.8,1.0,25.8,25.8,1.0,MAXPEL,2025-01-27 18:19:59,20.99,1.0,QUEIROZ,2024-05-23 15:00:50,,,,,2025-01-27 18:19:59,1,1,36.5,,False,0,0,0,0,0,0,1,0,0,0,0,0,0
36395873,MOUSEPAD COM SUPORTE EM GEL P/ PULSO,74.0,MATERIAL DE ESCRITÓRIO,0.0,0.17,0.33,0.0,0.0,0.0,CRÍTICO,1.0,22.0,1.0,22.0,22.0,1.0,,2025-01-24 14:58:59,22.0,1.0,,2025-01-10 18:15:47,,,,,2025-05-09 11:18:28,2,2,62.0,,False,0,0,0,0,0,0,1,0,0,0,1,0,0
36447337,ALMOFADA P/CARIMBO NR 03 AZUL TP PLAST PILOT,72.0,EPI - REUTILIZÁVEIS,0.0,0.83,0.0,0.0,0.0,0.0,CRÍTICO,1.0,12.2,3.0,36.6,12.2,5.0,MAXPEL,2024-08-13 17:22:40,12.2,5.0,MAXPEL,2024-08-01 17:48:32,,,,,2024-08-13 17:22:40,2,10,172.5,,False,5,5,0,0,0,0,0,0,0,0,0,0,0
36463760,CADEADO DE LATAO 30MM PAPAIZ,71.0,DIVERSOS/FERRAGENS/UTILIDADES,0.0,1.83,0.0,0.0,0.0,0.0,CRÍTICO,2.0,36.88,6.0,110.64,18.0,2.0,J A F DE LIMA LTDA,2024-11-19 13:09:50,18.0,20.0,J A F DE LIMA LTDA,2024-09-13 14:41:17,18.0,5.0,,2024-05-28 17:25:51,2024-11-19 13:09:50,2,22,554.4,,False,0,0,20,0,2,0,0,0,0,0,0,0,0
36463817,CAPA DE CHUVA BRASCAMP TREVIRA AMARELA TAM GG CA. 28451,72.0,EPI - REUTILIZÁVEIS,0.0,0.75,0.0,0.0,0.0,0.0,CRÍTICO,1.0,50.2,3.0,150.6,50.2,4.0,PROTEM,2025-02-17 15:16:47,49.0,1.0,PROTEM,2024-11-28 14:41:19,49.0,2.0,MAXPEL,2024-11-12 15:49:44,2025-02-17 17:48:35,5,9,623.6,,False,0,0,0,1,4,0,0,4,0,0,0,0,0
36534968,CAIXA ACUCAR REFINADO SACHE 5G ITAMARATI 200 SACHES,68.0,ALIMENTO E BEBIDAS,0.0,0.33,1.33,0.0,0.0,0.0,CRÍTICO,1.0,12.49,1.0,12.49,12.49,2.0,QUEIROZ,2025-06-30 15:42:42,12.49,2.0,QUEIROZ,2025-06-04 07:50:29,,,,,2025-06-30 15:42:42,2,4,75.0,,False,0,0,0,0,0,0,0,0,0,0,0,4,0
36540941,PORTA ORGANIZADOR DE MESA ACRIMET,74.0,MATERIAL DE ESCRITÓRIO,0.0,0.08,0.0,0.0,0.0,0.0,CRÍTICO,1.0,25.17,1.0,25.17,25.17,1.0,J A F DE LIMA LTDA,2024-07-31 16:23:46,20.7,10.0,ATAC. TROPICAL,2024-05-31 16:29:57,,,,,2024-07-31 16:23:46,1,1,35.25,,False,1,0,0,0,0,0,0,0,0,0,0,0,0
36540976,PORTA CANETA METAL TELADO ARAMADO PRATA VMP,74.0,MATERIAL DE ESCRITÓRIO,0.0,0.08,0.0,0.0,0.0,0.0,CRÍTICO,1.0,15.0,1.0,15.0,15.0,1.0,MAXPEL,2025-01-27 18:17:39,18.0,10.0,J A F DE LIMA LTDA,2024-05-31 16:30:51,,,,,2025-01-27 18:17:39,1,1,21.0,,False,0,0,0,0,0,0,1,0,0,0,0,0,0
36594790,"REFIL INSET. RAID ELETRICO LIQUIDO 45N 32,9ML C/3 UND",75.0,PRODUTOS QUÍMICOS DE LIMPEZA,0.0,0.83,0.0,0.0,0.0,0.0,CRÍTICO,1.0,29.9,3.0,89.7,29.9,4.0,,2024-12-04 15:42:54,29.9,1.0,,2024-11-28 08:55:31,29.9,8.0,ATACADAO,2024-06-14 15:02:22,2025-03-19 11:45:17,6,10,419.0,,False,1,1,2,0,2,2,0,0,2,0,0,0,0
36100628,SAPATO STEELFL IMP SOL BORR BRANCO N39 CA. 38590,72.0,EPI - REUTILIZÁVEIS,0.0,0.08,0.0,0.0,0.0,0.0,CRÍTICO,1.0,82.0,1.0,82.0,82.0,1.0,PROTEM,2025-01-10 16:00:20,58.16,1.0,STRUTURAL,2024-05-10 17:05:56,,,,,2025-01-10 16:00:20,1,1,114.8,,False,0,0,0,0,0,0,1,0,0,0,0,0,0
36596217,ABAIXADOR DE LINGUA EM MADEIRA C/100 TALGE,73.0,HIGIENE PESSOAL,0.0,1.33,2.0,0.0,0.0,0.0,CRÍTICO,2.0,24.0,4.0,48.0,12.0,6.0,,2025-06-05 10:05:31,12.0,10.0,,2024-10-22 08:08:19,12.0,1.0,,2024-09-16 15:42:05,2025-06-05 10:05:31,2,16,268.8,,False,0,0,0,10,0,0,0,0,0,0,6,0,0
36601498,EXPOSITOR HORIZONTAL CRISTAL ACRIMET,74.0,MATERIAL DE ESCRITÓRIO,0.0,0.08,0.0,0.0,0.0,0.0,CRÍTICO,1.0,35.0,1.0,35.0,35.0,1.0,MAXPEL,2024-08-08 15:22:47,41.0,6.0,J A F DE LIMA LTDA,2024-06-07 17:35:42,41.0,2.0,J A F DE LIMA LTDA,2024-06-05 15:46:50,2024-08-08 15:22:47,1,1,49.0,,False,0,1,0,0,0,0,0,0,0,0,0,0,0
36619946,BOTA SETE LEGUAS BRACOL PRETA N-37 CA. 37456,72.0,EPI - REUTILIZÁVEIS,0.0,0.17,0.0,0.0,0.0,0.0,CRÍTICO,1.0,47.0,1.0,47.0,47.0,2.0,PROTEM,2025-02-17 15:13:30,,,,,,,,,2025-02-17 17:48:35,1,2,131.6,,False,0,0,0,0,0,0,0,2,0,0,0,0,0
36619961,BOTA SETE LEG CARTOM BRANCA N43 CA. 32165,72.0,EPI - REUTILIZÁVEIS,0.0,0.08,0.0,0.0,0.0,0.0,CRÍTICO,1.0,45.0,1.0,45.0,45.0,1.0,PROTEM,2025-01-22 17:58:28,,,,,,,,,2025-01-22 17:58:28,1,1,65.0,,False,0,0,0,0,0,0,1,0,0,0,0,0,0
36620143,BOTA SETE LEG CARTOM BRANCA N42 CA. 32165,72.0,EPI - REUTILIZÁVEIS,0.0,0.08,0.0,0.0,0.0,0.0,CRÍTICO,1.0,45.0,1.0,45.0,45.0,1.0,PROTEM,2025-01-22 17:57:59,,,,,,,,,2025-01-22 17:57:59,1,1,65.0,,False,0,0,0,0,0,0,1,0,0,0,0,0,0
36620167,BOTA SETE LEG CARTOM BRANCA N35/36 CA. 32165,72.0,EPI - REUTILIZÁVEIS,0.0,0.08,0.0,0.0,0.0,0.0,CRÍTICO,1.0,45.0,1.0,45.0,45.0,1.0,PROTEM,2025-01-22 17:56:50,44.65,2.0,PROTEM,2024-06-05 18:11:35,,,,,2025-01-22 17:56:50,1,1,65.0,,False,0,0,0,0,0,0,1,0,0,0,0,0,0
36624346,PAPEL OF 210X297 A4 C/100 75GRS 4 CORES SORTIDO CHAMEQUINHO,74.0,MATERIAL DE ESCRITÓRIO,0.0,0.08,0.0,0.0,0.0,0.0,CRÍTICO,1.0,8.39,1.0,8.39,8.39,1.0,MAXPEL,2024-08-26 15:05:28,8.25,5.0,,2024-06-04 17:40:55,,,,,2024-08-26 15:05:28,1,1,11.75,,False,0,1,0,0,0,0,0,0,0,0,0,0,0
36665406,DIFUSOR DE AROMAS SECAR SENSUAL 100ML,69.0,AROMATIZANTES E ODORIZADORES,0.0,0.08,0.0,0.0,0.0,0.0,CRÍTICO,1.0,10.09,1.0,10.09,10.09,3.0,,2024-06-07 10:21:13,10.09,2.0,ATACADAO,2024-06-06 14:46:17,,,,,2025-03-24 19:26:03,1,1,10.36,,False,0,0,0,0,0,0,0,0,1,0,0,0,0
36720995,ETIQUETA ADESIVA F03 29X15 ROLO,74.0,MATERIAL DE ESCRITÓRIO,0.0,0.08,0.33,0.0,0.0,0.0,CRÍTICO,1.0,10.29,1.0,10.29,10.29,1.0,QUEIROZ,2025-05-06 15:20:18,12.0,10.0,,2024-06-10 15:34:02,,,,,2025-05-06 15:20:18,1,1,14.5,,False,0,0,0,0,0,0,0,0,0,0,1,0,0
36743000,CONE SINAL 70CM PT/AM DELTA PLUS,71.0,DIVERSOS/FERRAGENS/UTILIDADES,0.0,0.42,0.0,0.0,0.0,0.0,CRÍTICO,1.0,45.9,2.0,91.8,45.9,5.0,J A F DE LIMA LTDA,2025-01-13 17:59:47,43.0,5.0,J A F DE LIMA LTDA,2024-06-11 15:34:31,,,,,2025-01-13 17:59:47,1,5,322.5,,False,0,0,0,0,0,0,5,0,0,0,0,0,0
36746681,ENVELOPE PLASTICO A4 GROSSO S/ FUROS DAC (240X330),74.0,MATERIAL DE ESCRITÓRIO,0.0,0.17,0.0,0.0,0.0,0.0,CRÍTICO,1.0,23.05,1.0,23.05,23.05,1.0,MAXPEL,2024-09-26 14:39:33,23.05,25.0,MAXPEL,2024-08-30 15:39:16,23.05,1.0,J A F DE LIMA LTDA,2024-06-11 15:31:37,2024-12-26 12:42:20,2,2,64.6,,False,0,1,1,0,0,0,0,0,0,0,0,0,0
36746781,GUARDA CHUVA EXECUTIVO AJ-141,71.0,DIVERSOS/FERRAGENS/UTILIDADES,0.0,0.67,0.0,0.0,0.0,0.0,CRÍTICO,1.0,21.75,2.0,43.5,21.75,3.0,,2025-01-24 10:15:29,21.75,3.0,,2024-11-12 15:51:03,21.75,2.0,,2024-11-11 15:40:53,2025-01-24 10:15:29,4,8,245.8,,False,0,0,0,0,5,0,3,0,0,0,0,0,0
36847493,APLICADOR GEL ADESIVO PATO LAVANDA REFIL 38G + APARELHO,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,0.0,7.42,2.0,0.0,0.0,0.0,CRÍTICO,8.0,95.36,23.0,274.16,9.9,24.0,ATACADAO,2025-01-31 17:30:23,14.95,6.0,ATACADAO,2024-12-13 18:09:42,14.95,36.0,ATACADAO,2024-11-05 08:29:29,2025-06-19 11:09:47,16,89,1985.55,,False,4,10,6,9,9,4,15,7,4,15,6,0,0
36850149,LIMPA VIDROS LIMPOL SPRAY 500ML,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,0.0,2.33,0.0,0.0,0.0,0.0,CRÍTICO,3.0,44.94,7.0,104.86,14.98,4.0,,2024-12-01 18:16:35,14.98,4.0,,2024-10-23 14:45:58,14.98,10.0,,2024-10-21 06:56:27,2024-12-01 18:16:35,4,28,631.0,,False,10,0,0,14,4,0,0,0,0,0,0,0,0
36601417,CAIXA ORGANIZADORA MULT. 20LTS UNINJET,71.0,DIVERSOS/FERRAGENS/UTILIDADES,0.0,0.33,0.0,0.0,0.0,0.0,CRÍTICO,1.0,29.0,1.0,29.0,29.0,3.0,,2024-10-22 15:09:45,29.0,3.0,ATAC. TROPICAL,2024-07-02 15:09:28,,,,,2024-10-22 15:09:45,1,4,164.0,40.0,True,0,0,0,4,0,0,0,0,0,0,0,0,0
32533790,LIXEIRA S/TAMPA 6L SANREMO,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,0.0,0.67,2.67,0.0,0.0,0.0,CRÍTICO,1.0,15.0,2.0,30.0,15.0,8.0,ATAC. TROPICAL,2025-06-30 09:57:22,36.78,4.0,NALIN,2024-05-21 17:04:25,19.93,8.0,NALIN,2023-12-11 10:39:03,2025-06-30 09:57:22,1,8,168.0,,False,0,0,0,0,0,0,0,0,0,0,0,8,0
36089633,LIMPADOR VEJA PERFUME JASMIM CARIBE 1L,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,0.0,1.75,0.0,0.0,0.0,0.0,CRÍTICO,2.0,17.98,6.0,53.94,8.99,36.0,J L C COMERCIO ATACADISTA DE PRODUTOS ALIMENTICIOS,2024-06-11 15:40:08,8.99,12.0,ATACADAO,2024-05-09 18:34:09,,,,,2025-01-29 14:42:02,4,21,264.6,,False,0,5,13,3,0,0,0,0,0,0,0,0,0
35943084,AROMATIZANTE LIMPADOR PERF CONC COALA CITRONELA 120ML,68.0,ALIMENTO E BEBIDAS,0.0,4.17,0.0,0.0,0.0,0.0,CRÍTICO,5.0,39.95,13.0,103.87,7.99,2.0,,2025-02-12 18:31:13,7.99,6.0,,2024-05-12 19:34:04,7.99,48.0,ATACADAO,2024-05-12 19:33:50,2025-04-10 12:16:09,8,50,742.5,,False,10,4,0,0,0,0,1,30,0,5,0,0,0
34936845,SACO PLÁSTICO ALTA DENSIDADE TAMANHO 13X25 N500G SEGPLAST C/100 UNIDADES,70.0,DESCARTÁVEIS E EMBALAGENS,0.0,0.08,0.0,0.0,0.0,0.0,CRÍTICO,1.0,1.89,1.0,1.89,1.89,1.0,QUEIROZ,2024-09-18 17:46:59,1.89,4.0,QUEIROZ,2024-03-13 16:19:05,,,,,2024-09-18 17:46:59,1,1,2.65,,False,0,0,1,0,0,0,0,0,0,0,0,0,0
34974417,LIMPADOR ODORIZANTE E AROMATIZANTE GOLD FRESH AIR 5L TALCO,69.0,AROMATIZANTES E ODORIZADORES,0.0,0.33,0.0,0.0,0.0,0.0,CRÍTICO,1.0,33.22,1.0,33.22,,,,,,,,,,,,,2024-09-06 12:23:18,3,4,239.0,40.0,True,1,2,1,0,0,0,0,0,0,0,0,0,0
34977689,BLOQUEADOR DE ODORES Nº2 TUTTI FRUTTI 60ML,43.0,LIMPADORES COMUNS,0.0,2.33,0.0,0.0,0.0,0.0,CRÍTICO,3.0,24.0,7.0,56.0,8.0,24.0,RUBI INDUSTRIA DE VELAS DA AMAZONIA LTDA,2024-09-25 08:26:33,15.6,2.0,,2024-08-01 17:54:31,15.6,4.0,,2024-07-05 16:22:27,2025-05-07 16:35:16,7,28,557.3,,False,3,3,0,0,5,0,0,0,10,7,0,0,0
34982123,FILIPAPER CLASSIC OFFSET BRANCO A4 180g/m 210MM X 297MM,74.0,MATERIAL DE ESCRITÓRIO,0.0,0.08,0.0,0.0,0.0,0.0,CRÍTICO,1.0,17.9,1.0,17.9,17.9,1.0,J A F DE LIMA LTDA,2024-09-13 14:56:15,17.9,3.0,,2024-03-15 15:44:26,,,,,2024-10-04 11:38:52,1,1,25.1,,False,0,0,0,1,0,0,0,0,0,0,0,0,0
35077015,COLA P/ISOPOR E EVA 90GRS FAMIX,74.0,MATERIAL DE ESCRITÓRIO,0.0,0.42,0.0,0.0,0.0,0.0,CRÍTICO,1.0,5.0,2.0,10.0,5.0,5.0,PROTEM,2024-11-06 16:53:20,,,,,,,,,2024-11-06 16:53:20,1,5,35.0,,False,0,0,0,0,5,0,0,0,0,0,0,0,0
35080618,FORMA DE ALUMÍNIO DESCARTÁVEL EMPADA MÉDIA 100ML WYDA C/100 UNIDADES,70.0,DESCARTÁVEIS E EMBALAGENS,0.0,0.5,2.0,0.0,0.0,0.0,CRÍTICO,1.0,32.99,2.0,65.98,32.99,6.0,QUEIROZ,2025-05-22 10:06:13,32.99,8.0,QUEIROZ,2024-03-20 15:12:11,,,,,2025-05-22 10:06:13,1,6,282.0,,False,0,0,0,0,0,0,0,0,0,0,6,0,0
35119254,VASSOURA USO GERAL PERFECT PRO,77.0,UTENSÍLIOS E ACESSÓRIOS DE LIMPEZA,0.0,0.5,0.0,0.0,0.0,0.0,CRÍTICO,1.0,12.16,2.0,24.32,12.16,4.0,NALIN,2024-09-10 15:10:16,12.16,12.0,NALIN,2024-03-27 16:23:53,,,,,2024-10-17 15:02:43,2,6,105.9,,False,0,0,3,3,0,0,0,0,0,0,0,0,0
35128391,AVENTAL NAPA TAMANHO MEDIO,72.0,EPI - REUTILIZÁVEIS,0.0,2.42,6.0,0.0,0.0,0.0,CRÍTICO,3.0,43.5,8.0,116.0,14.5,8.0,,2025-06-30 16:54:49,14.5,6.0,,2025-06-02 17:35:12,14.5,6.0,,2025-04-04 17:56:20,2025-06-30 16:54:49,12,29,599.75,,False,0,2,0,0,2,0,1,0,4,2,8,10,0
35216385,SACO DE LIXO ROLO 100 LITROS COM 15 UNIDADES - EMBALAR MAIS,70.0,DESCARTÁVEIS E EMBALAGENS,0.0,0.17,0.67,0.0,0.0,0.0,CRÍTICO,1.0,10.49,1.0,10.49,10.49,1.0,QUEIROZ,2025-06-25 18:32:25,10.49,1.0,QUEIROZ,2025-06-04 07:50:03,8.49,5.0,QUEIROZ,2024-05-03 09:43:31,2025-06-25 18:32:25,2,2,31.0,,False,0,0,0,0,0,0,0,0,0,0,0,2,0
35242509,CADERNO C.DURA 01MT 96FLS HAPPY ADVENTURE CREDEAL,72.0,EPI - REUTILIZÁVEIS,0.0,0.25,0.0,0.0,0.0,0.0,CRÍTICO,1.0,9.5,1.0,9.5,9.5,3.0,MAXPEL,2024-11-21 16:58:33,,,,,,,,,2025-02-03 12:17:49,2,3,45.0,,False,0,0,0,0,1,0,2,0,0,0,0,0,0
35266551,COPO PLASTICO PPT-550 500ML C/50 TRANSP PP C,70.0,DESCARTÁVEIS E EMBALAGENS,0.0,0.17,0.67,0.0,0.0,0.0,CRÍTICO,1.0,13.71,1.0,13.71,13.71,2.0,QUEIROZ,2025-06-09 16:32:20,13.71,3.0,NALIN,2024-05-15 15:43:48,13.71,1.0,NALIN,2024-04-04 14:26:26,2025-06-09 16:32:20,1,2,43.9,,False,0,0,0,0,0,0,0,0,0,0,0,2,0
35271042,ALCOOL LIQUIDO 1L 70% UPPRO,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,1.0,28.83,0.0,0.03,1.04,3.47,CRÍTICO,28.0,112.0,86.0,344.0,4.0,3000.0,,2024-05-19 22:05:58,4.03,1440.0,,2024-04-08 17:16:23,,,,,2024-12-10 21:51:26,19,346,3050.2000000000003,40.0,True,346,0,0,0,0,0,0,0,0,0,0,0,0
35306089,PAPEL SULFITE REPORT SENINHA A4 75G - VERDE,74.0,MATERIAL DE ESCRITÓRIO,0.0,0.42,0.0,0.0,0.0,0.0,CRÍTICO,1.0,5.99,2.0,11.98,5.99,1.0,QUEIROZ,2024-11-29 18:03:12,5.99,4.0,QUEIROZ,2024-11-29 18:02:49,5.99,1.0,QUEIROZ,2024-04-04 17:28:47,2024-11-29 18:03:12,1,5,42.0,,False,0,0,0,0,5,0,0,0,0,0,0,0,0
36032316,ENVELOPE 17X25 OURO C/10 UNIDADES FORONI BLISTER,74.0,MATERIAL DE ESCRITÓRIO,0.0,0.83,0.0,0.0,0.0,0.0,CRÍTICO,1.0,6.99,3.0,20.97,6.99,7.0,QUEIROZ,2025-01-06 18:21:35,6.99,5.0,QUEIROZ,2024-05-07 20:39:42,,,,,2025-01-06 18:21:35,3,10,102.9,,False,1,2,0,0,0,0,7,0,0,0,0,0,0
35306102,PAPEL SULFITE REPORT SENINHA A4 75G - AZUL,74.0,MATERIAL DE ESCRITÓRIO,0.0,0.42,0.0,0.0,0.0,0.0,CRÍTICO,1.0,5.99,2.0,11.98,5.99,5.0,QUEIROZ,2024-11-29 18:03:28,5.99,1.0,QUEIROZ,2024-04-04 17:29:29,,,,,2024-11-29 18:03:28,1,5,42.0,,False,0,0,0,0,5,0,0,0,0,0,0,0,0
35522377,TABLETE DE CLORO 200G 3 EM 1 GENCO,75.0,PRODUTOS QUÍMICOS DE LIMPEZA,0.0,2.5,10.0,0.0,0.0,0.0,CRÍTICO,3.0,33.0,8.0,88.0,11.0,30.0,,2025-07-01 16:41:27,45.0,2.0,,2024-04-22 17:41:14,,,,,2025-07-01 16:41:27,1,30,462.0,,False,0,0,0,0,0,0,0,0,0,0,0,30,0
35691043,ESTILETE GRANDE REFORCADO C/GUIA MET JOCAR,74.0,MATERIAL DE ESCRITÓRIO,0.0,1.5,0.0,0.0,0.0,0.0,CRÍTICO,2.0,14.0,5.0,35.0,7.0,12.0,MAXPEL,2024-11-06 16:44:48,7.0,6.0,MAXPEL,2024-10-25 17:27:27,7.0,1.0,NALIN,2024-04-19 15:07:35,2024-11-06 16:44:48,2,18,298.8,,False,0,0,0,6,12,0,0,0,0,0,0,0,0
35747909,PASTA CATALOGO 100FLS P. MEDIO PRETA REF 130 ACP,74.0,MATERIAL DE ESCRITÓRIO,0.0,0.08,0.0,0.0,0.0,0.0,CRÍTICO,1.0,17.1,1.0,17.1,17.1,1.0,MAXPEL,2025-03-31 18:15:41,43.0,1.0,MAXPEL,2024-04-19 17:01:57,,,,,2025-03-31 18:15:41,1,1,25.65,,False,0,0,0,0,0,0,0,0,1,0,0,0,0
35792897,LUVA MUCAMBO FORRADA AMARELA M REF 280,72.0,EPI - REUTILIZÁVEIS,0.0,2.33,0.0,0.0,0.0,0.0,CRÍTICO,3.0,12.0,7.0,28.0,4.0,10.0,MAXPEL,2025-01-07 12:45:09,4.0,10.0,,2024-11-28 17:36:55,4.0,10.0,MAXPEL,2024-07-02 15:31:40,2025-02-24 10:51:34,8,28,166.6,,False,2,2,2,0,6,0,8,8,0,0,0,0,0
35798997,CALCULADORA 12 DIG REF MP 1012 MASTERPRINT,74.0,MATERIAL DE ESCRITÓRIO,0.0,3.92,0.0,0.0,0.0,0.0,CRÍTICO,4.0,86.0,12.0,258.0,21.5,1.0,,2025-04-16 15:13:39,21.5,10.0,MAXPEL,2025-02-27 13:19:09,21.5,5.0,MAXPEL,2025-01-31 17:48:31,2025-06-20 13:01:40,24,47,1353.25,,False,0,3,6,7,6,6,5,7,2,5,0,0,0
35888528,TINTA P/ CARIMBO 40ML PRINT CAR  PRETO,74.0,MATERIAL DE ESCRITÓRIO,0.0,0.25,0.0,0.0,0.0,0.0,CRÍTICO,1.0,4.8,1.0,4.8,4.8,2.0,,2025-01-24 10:03:34,4.25,1.0,J A F DE LIMA LTDA,2024-10-29 14:34:26,3.2,2.0,MAXPEL,2024-05-04 17:56:25,2025-01-24 10:03:34,2,3,19.1,,False,0,0,0,1,0,0,2,0,0,0,0,0,0
